Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Age,Gender,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD10148,2025-05-04,2025-05-06,C1639,Customer_191,CORPORATE,33,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_62,21101.53,7,0.15,-1398.48
ORD10149,2024-01-20,2024-01-26,C1842,Customer_880,CONSUMER,21,MALE,NORTH,CHENNAI,FURNITURE,BOOKCASES,Product_273,6667.93,5,0.05,3625.85
ORD10150,2025-12-12,2025-12-13,C1417,Customer_759,CORPORATE,24,MALE,WEST,BANGALORE,FURNITURE,BOOKCASES,Product_146,15616.95,6,0.05,7393.71
ORD10151,2024-12-30,2025-01-02,C1472,Customer_763,CONSUMER,54,FEMALE,EAST,BANGALORE,TECHNOLOGY,PHONES,Product_149,40046.2,9,0.15,682.87
ORD10152,2023-09-04,2023-09-06,C1094,Customer_736,HOME OFFICE,58,FEMALE,SOUTH,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_168,33870.89,3,0.05,7798.4
ORD10153,2025-04-15,2025-04-19,C1899,Customer_671,HOME OFFICE,58,FEMALE,SOUTH,MUMBAI,FURNITURE,TABLES,Product_146,10670.21,5,0.05,6585.56
ORD10154,2023-07-22,2023-07-24,C1219,Customer_935,CONSUMER,58,FEMALE,SOUTH,CHENNAI,FURNITURE,CHAIRS,Product_187,34928.05,9,0.0,-1736.83
ORD10155,2023-05-03,2023-05-06,C1565,Customer_400,CONSUMER,25,FEMALE,EAST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_77,4062.19,7,0.0,3973.11
ORD10156,2024-02-05,2024-02-11,C1965,Customer_298,CONSUMER,27,MALE,SOUTH,CHENNAI,FURNITURE,CHAIRS,Product_286,40365.87,9,0.1,6352.92
ORD10157,2025-02-05,2025-02-10,C1616,Customer_361,CORPORATE,40,FEMALE,NORTH,CHENNAI,OFFICE SUPPLIES,STORAGE,Product_99,44105.7,9,0.05,1263.92
ORD10158,2023-10-21,2023-10-25,C1994,Customer_333,HOME OFFICE,30,FEMALE,WEST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_220,13796.28,6,0.1,6363.32
ORD10159,2023-10-07,2023-10-11,C1375,Customer_662,CONSUMER,47,MALE,SOUTH,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_211,23825.31,4,0.1,9146.15
ORD10160,2025-06-02,2025-06-08,C1054,Customer_849,CONSUMER,30,FEMALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_243,16448.62,2,0.1,4417.94
ORD10161,2023-07-17,2023-07-21,C1558,Customer_607,CORPORATE,54,FEMALE,WEST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_25,13065.0,7,0.2,8372.6
ORD10162,2025-09-08,2025-09-09,C1929,Customer_984,CORPORATE,45,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_32,45900.47,5,0.2,-1198.81
ORD10163,2025-01-21,2025-01-24,C1387,Customer_858,CONSUMER,55,MALE,EAST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_278,27550.45,4,0.0,-1917.64
ORD10164,2023-05-24,2023-05-28,C1329,Customer_29,CORPORATE,30,FEMALE,EAST,BANGALORE,FURNITURE,TABLES,Product_133,30653.48,3,0.1,6866.85
ORD10165,2024-08-31,2024-09-02,C1486,Customer_107,CONSUMER,59,MALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_1,49348.11,7,0.15,4377.24
ORD10166,2023-07-06,2023-07-11,C1700,Customer_18,HOME OFFICE,59,FEMALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_207,49185.86,5,0.1,-1865.59
ORD10167,2024-04-08,2024-04-11,C1740,Customer_271,HOME OFFICE,25,FEMALE,EAST,MUMBAI,TECHNOLOGY,PHONES,Product_212,9906.18,5,0.15,9555.83
ORD10168,2024-10-21,2024-10-27,C1579,Customer_477,CORPORATE,47,FEMALE,WEST,MUMBAI,FURNITURE,TABLES,Product_131,6680.35,6,0.05,-1111.12
ORD10169,2025-02-02,2025-02-04,C1336,Customer_736,CORPORATE,46,FEMALE,WEST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_169,36519.82,8,0.15,1614.86
ORD10170,2025-08-12,2025-08-13,C1403,Customer_499,CONSUMER,27,MALE,WEST,BANGALORE,FURNITURE,BOOKCASES,Product_209,36851.35,3,0.1,-386.59
ORD10171,2024-02-07,2024-02-11,C1916,Customer_229,CONSUMER,33,MALE,WEST,PATNA,FURNITURE,BOOKCASES,Product_188,17485.21,1,0.1,8258.43
ORD10172,2023-05-27,2023-05-29,C1271,Customer_180,CORPORATE,46,MALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_266,3758.24,4,0.2,2537.3
ORD10173,2025-05-13,2025-05-16,C1283,Customer_418,HOME OFFICE,36,MALE,NORTH,PATNA,FURNITURE,BOOKCASES,Product_269,49900.14,5,0.1,9235.7
ORD10174,2024-05-03,2024-05-05,C1919,Customer_847,CONSUMER,50,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_273,47989.98,8,0.2,6803.91
ORD10175,2025-07-17,2025-07-18,C1913,Customer_795,CONSUMER,28,MALE,SOUTH,MUMBAI,TECHNOLOGY,LAPTOPS,Product_91,47930.25,2,0.15,3790.51
ORD10176,2024-07-04,2024-07-09,C1367,Customer_256,CORPORATE,35,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_161,20840.16,8,0.1,-1998.68
ORD10177,2023-12-04,2023-12-08,C1023,Customer_98,CONSUMER,30,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_184,49050.11,6,0.05,7905.53
ORD10178,2025-05-21,2025-05-24,C1741,Customer_695,CORPORATE,47,MALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_120,8260.68,2,0.1,3449.26
ORD10179,2024-10-02,2024-10-06,C1842,Customer_394,HOME OFFICE,50,MALE,NORTH,CHENNAI,FURNITURE,BOOKCASES,Product_220,31457.81,6,0.1,1031.78
ORD10180,2024-04-17,2024-04-21,C1654,Customer_641,CORPORATE,38,MALE,WEST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_25,45662.56,1,0.2,4871.47
ORD10181,2023-05-31,2023-06-06,C1614,Customer_373,HOME OFFICE,25,FEMALE,EAST,PATNA,TECHNOLOGY,PHONES,Product_1,48166.42,7,0.2,-1890.43
ORD10182,2023-09-20,2023-09-24,C1343,Customer_635,HOME OFFICE,28,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_49,31394.84,9,0.0,3271.97
ORD10183,2023-05-24,2023-05-26,C1858,Customer_731,CONSUMER,53,FEMALE,EAST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_29,4931.35,5,0.05,2987.1
ORD10184,2023-12-12,2023-12-14,C1380,Customer_200,HOME OFFICE,51,MALE,EAST,NEW DELHI,FURNITURE,BOOKCASES,Product_251,28000.97,2,0.15,3126.66
ORD10185,2024-09-15,2024-09-20,C1997,Customer_701,CORPORATE,47,MALE,NORTH,MUMBAI,FURNITURE,TABLES,Product_35,16668.38,7,0.05,6138.19
ORD10186,2025-10-13,2025-10-14,C1999,Customer_664,CONSUMER,58,FEMALE,NORTH,PATNA,FURNITURE,BOOKCASES,Product_178,42260.45,7,0.1,8684.31
ORD10187,2025-05-30,2025-06-02,C1242,Customer_316,CORPORATE,27,FEMALE,SOUTH,MUMBAI,FURNITURE,CHAIRS,Product_77,32570.07,7,0.1,-455.19
ORD10188,2023-01-02,2023-01-04,C1207,Customer_341,HOME OFFICE,57,MALE,WEST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_65,19662.0,8,0.0,671.35
ORD10189,2025-06-15,2025-06-19,C1641,Customer_759,CONSUMER,27,FEMALE,WEST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_217,36762.58,1,0.05,6723.04
ORD10190,2023-09-11,2023-09-12,C1605,Customer_207,CONSUMER,57,MALE,EAST,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_284,8906.16,1,0.1,76.48
ORD10191,2024-03-28,2024-03-31,C1633,Customer_6,CONSUMER,59,FEMALE,WEST,MUMBAI,FURNITURE,BOOKCASES,Product_106,20989.46,3,0.05,-185.12
ORD10192,2025-11-26,2025-11-29,C1487,Customer_133,CONSUMER,37,MALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_294,48196.19,3,0.05,304.6
ORD10193,2025-10-11,2025-10-14,C1118,Customer_573,CONSUMER,42,MALE,EAST,CHENNAI,FURNITURE,BOOKCASES,Product_49,47410.92,9,0.05,8743.78
ORD10194,2023-01-09,2023-01-12,C1548,Customer_642,CONSUMER,56,FEMALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_186,12817.16,7,0.1,7010.36
ORD10195,2025-03-26,2025-03-31,C1876,Customer_204,CONSUMER,27,FEMALE,NORTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_148,5760.38,4,0.05,1301.04
ORD10196,2023-07-27,2023-07-30,C1007,Customer_380,CORPORATE,54,MALE,WEST,NEW DELHI,FURNITURE,BOOKCASES,Product_106,35273.73,8,0.05,5938.73
ORD10197,2024-02-08,2024-02-09,C1008,Customer_737,CORPORATE,37,FEMALE,NORTH,PATNA,FURNITURE,BOOKCASES,Product_26,5398.9,6,0.2,4439.4
ORD10198,2023-06-01,2023-06-03,C1614,Customer_892,HOME OFFICE,45,FEMALE,SOUTH,BANGALORE,FURNITURE,TABLES,Product_67,16472.83,8,0.1,-461.9
ORD10199,2023-02-23,2023-02-24,C1046,Customer_592,HOME OFFICE,45,MALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_113,33838.24,2,0.2,692.47
ORD10200,2024-09-19,2024-09-23,C1343,Customer_949,CONSUMER,22,FEMALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_290,19147.37,7,0.05,4182.31
ORD10201,2024-08-09,2024-08-15,C1217,Customer_411,CORPORATE,60,FEMALE,EAST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_212,17440.2,3,0.05,3708.4
ORD10202,2023-04-14,2023-04-19,C1709,Customer_155,HOME OFFICE,57,FEMALE,WEST,BANGALORE,FURNITURE,TABLES,Product_266,14387.08,2,0.2,4943.16
ORD10203,2023-09-11,2023-09-16,C1826,Customer_745,CONSUMER,37,MALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_72,20861.18,6,0.0,2685.43
ORD10204,2024-05-24,2024-05-28,C1619,Customer_960,CONSUMER,25,MALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_180,15396.06,4,0.1,1308.12
ORD10205,2023-04-09,2023-04-10,C1900,Customer_308,CORPORATE,38,FEMALE,EAST,BANGALORE,TECHNOLOGY,PHONES,Product_37,42479.74,2,0.2,5118.5
ORD10206,2023-06-02,2023-06-03,C1614,Customer_220,CORPORATE,44,MALE,SOUTH,CHENNAI,FURNITURE,BOOKCASES,Product_277,39142.15,3,0.2,7572.68
ORD10207,2025-07-02,2025-07-06,C1693,Customer_215,CONSUMER,45,MALE,NORTH,CHENNAI,TECHNOLOGY,PHONES,Product_293,18818.87,9,0.0,7799.31
ORD10208,2025-05-27,2025-06-02,C1117,Customer_886,CONSUMER,37,FEMALE,WEST,PATNA,TECHNOLOGY,LAPTOPS,Product_245,25436.37,9,0.2,8894.35
ORD10209,2023-12-04,2023-12-07,C1990,Customer_804,HOME OFFICE,45,MALE,WEST,MUMBAI,FURNITURE,BOOKCASES,Product_202,8927.62,5,0.15,9388.34
ORD10210,2025-04-01,2025-04-04,C1738,Customer_792,CORPORATE,25,MALE,NORTH,CHENNAI,FURNITURE,CHAIRS,Product_160,29535.09,7,0.0,-680.83
ORD10211,2025-08-14,2025-08-16,C1327,Customer_934,CONSUMER,46,FEMALE,SOUTH,MUMBAI,FURNITURE,TABLES,Product_130,7429.01,9,0.05,1576.9
ORD10212,2023-06-10,2023-06-11,C1987,Customer_588,CONSUMER,36,MALE,NORTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_117,36954.38,2,0.1,9570.71
ORD10213,2025-03-11,2025-03-12,C1734,Customer_410,CONSUMER,43,FEMALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_65,16651.62,8,0.1,4783.43
ORD10214,2024-02-02,2024-02-06,C1155,Customer_206,CONSUMER,43,FEMALE,NORTH,NEW DELHI,FURNITURE,BOOKCASES,Product_19,44455.27,7,0.2,2769.2
ORD10215,2025-03-26,2025-03-30,C1359,Customer_383,HOME OFFICE,49,MALE,SOUTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_265,28245.49,2,0.1,1887.04
ORD10216,2024-02-05,2024-02-08,C1821,Customer_350,CORPORATE,41,MALE,EAST,CHENNAI,FURNITURE,CHAIRS,Product_240,6279.32,1,0.1,-822.48
ORD10217,2024-10-01,2024-10-02,C1022,Customer_78,HOME OFFICE,47,MALE,WEST,PATNA,TECHNOLOGY,LAPTOPS,Product_21,30175.74,8,0.0,8896.14
ORD10218,2025-11-22,2025-11-23,C1352,Customer_180,CORPORATE,57,MALE,NORTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_27,6260.15,1,0.2,9352.52
ORD10219,2024-11-18,2024-11-23,C1189,Customer_702,CONSUMER,51,MALE,WEST,NEW DELHI,TECHNOLOGY,PHONES,Product_15,17268.07,4,0.2,6027.98
ORD10220,2024-04-04,2024-04-06,C1759,Customer_34,CONSUMER,24,MALE,SOUTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_174,20572.92,2,0.15,2424.33
ORD10221,2025-08-12,2025-08-14,C1233,Customer_514,CONSUMER,48,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_277,5570.72,8,0.0,5141.16
ORD10222,2024-04-14,2024-04-17,C1198,Customer_14,CONSUMER,60,FEMALE,SOUTH,PATNA,FURNITURE,TABLES,Product_238,42343.18,1,0.05,5157.35
ORD10223,2025-11-11,2025-11-17,C1309,Customer_160,HOME OFFICE,36,FEMALE,SOUTH,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_264,20832.79,9,0.0,1983.97
ORD10224,2025-01-19,2025-01-20,C1676,Customer_913,CONSUMER,35,FEMALE,WEST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_260,33639.48,7,0.1,6402.92
ORD10225,2023-02-07,2023-02-12,C1514,Customer_434,HOME OFFICE,26,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_116,1770.65,9,0.0,8941.93
ORD10226,2023-08-18,2023-08-19,C1946,Customer_357,HOME OFFICE,43,FEMALE,EAST,NEW DELHI,FURNITURE,TABLES,Product_183,39603.65,7,0.0,2576.37
ORD10227,2024-07-16,2024-07-20,C1096,Customer_865,CORPORATE,49,MALE,SOUTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_199,28967.85,2,0.15,3608.71
ORD10228,2024-03-13,2024-03-16,C1105,Customer_370,CORPORATE,35,FEMALE,WEST,MUMBAI,TECHNOLOGY,LAPTOPS,Product_272,32098.12,9,0.0,8907.44
ORD10229,2023-01-27,2023-02-02,C1747,Customer_137,CONSUMER,61,MALE,EAST,NEW DELHI,FURNITURE,TABLES,Product_232,43625.5,8,0.2,4011.76
ORD10230,2023-08-14,2023-08-16,C1030,Customer_519,HOME OFFICE,59,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_148,45747.29,5,0.05,4826.86
ORD10231,2025-03-08,2025-03-09,C1122,Customer_124,CONSUMER,48,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_35,34876.57,4,0.15,5975.23
ORD10232,2023-10-11,2023-10-17,C1279,Customer_107,CORPORATE,61,MALE,EAST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_272,969.86,3,0.15,80.48
ORD10233,2025-05-28,2025-05-31,C1214,Customer_648,CORPORATE,44,MALE,WEST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_37,7563.67,4,0.15,5482.78
ORD10234,2025-08-17,2025-08-19,C1342,Customer_719,CONSUMER,48,MALE,SOUTH,MUMBAI,FURNITURE,CHAIRS,Product_152,35835.19,9,0.2,5317.77
ORD10235,2024-03-28,2024-03-29,C1742,Customer_132,HOME OFFICE,30,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,BINDERS,Product_7,5873.48,5,0.1,-280.6
ORD10236,2025-10-16,2025-10-21,C1643,Customer_129,CONSUMER,30,FEMALE,EAST,PATNA,OFFICE SUPPLIES,PAPER,Product_17,3001.23,7,0.15,9526.62
ORD10237,2025-03-26,2025-03-29,C1666,Customer_416,HOME OFFICE,64,MALE,NORTH,PATNA,OFFICE SUPPLIES,PAPER,Product_168,36664.11,9,0.1,6907.57
ORD10238,2024-10-20,2024-10-21,C1713,Customer_363,CORPORATE,40,MALE,NORTH,CHENNAI,FURNITURE,BOOKCASES,Product_296,8092.97,4,0.0,3193.44
ORD10239,2024-06-30,2024-07-02,C1959,Customer_804,CONSUMER,45,FEMALE,WEST,NEW DELHI,FURNITURE,CHAIRS,Product_230,19625.05,2,0.1,7169.04
ORD10240,2025-12-08,2025-12-10,C1362,Customer_164,HOME OFFICE,41,FEMALE,SOUTH,MUMBAI,TECHNOLOGY,PHONES,Product_36,,4,0.0,5914.89
ORD10241,2023-01-17,2023-01-22,C1535,Customer_682,CONSUMER,25,FEMALE,SOUTH,PATNA,OFFICE SUPPLIES,STORAGE,Product_283,29129.32,7,0.0,8116.94
ORD10242,2023-06-07,2023-06-10,C1150,Customer_577,CORPORATE,48,FEMALE,EAST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_14,33105.92,9,0.05,4934.79
ORD10243,2024-04-21,2024-04-24,C1343,Customer_396,CONSUMER,33,MALE,EAST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_79,35093.5,8,0.2,7064.58
ORD10244,2025-12-05,2025-12-11,C1682,Customer_642,CORPORATE,49,FEMALE,SOUTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_169,31472.52,6,0.15,3642.0
ORD10245,2024-06-01,2024-06-02,C1856,Customer_302,CORPORATE,51,MALE,NORTH,PATNA,TECHNOLOGY,ACCESSORIES,Product_299,32528.88,4,0.1,6295.91
ORD10246,2023-04-09,2023-04-15,C1966,Customer_212,CONSUMER,46,MALE,WEST,PATNA,FURNITURE,CHAIRS,Product_10,49174.42,9,0.2,-894.53
ORD10247,2025-11-26,2025-11-28,C1616,Customer_327,CORPORATE,50,FEMALE,NORTH,PATNA,FURNITURE,TABLES,Product_280,31752.74,5,0.15,9649.22
ORD10248,2023-10-07,2023-10-09,C1736,Customer_985,CORPORATE,48,MALE,EAST,CHENNAI,OFFICE SUPPLIES,PAPER,Product_117,18666.59,7,0.0,9489.88
ORD10249,2024-05-11,2024-05-16,C1599,Customer_865,CORPORATE,25,MALE,SOUTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_259,43599.66,1,0.1,5183.91
ORD10250,2023-10-29,2023-11-03,C1311,Customer_173,CONSUMER,40,FEMALE,NORTH,BANGALORE,TECHNOLOGY,PHONES,Product_196,7363.08,4,0.05,3673.37
ORD10251,2023-06-30,2023-07-03,C1052,Customer_844,CONSUMER,44,FEMALE,NORTH,BANGALORE,FURNITURE,CHAIRS,Product_276,5912.67,5,0.05,-15.57
ORD10252,2024-08-29,2024-09-04,C1759,Customer_414,CONSUMER,64,MALE,SOUTH,CHENNAI,FURNITURE,CHAIRS,Product_48,9058.26,6,0.0,-1279.87
ORD10253,2024-11-30,2024-12-02,C1202,Customer_192,CONSUMER,27,FEMALE,WEST,CHENNAI,OFFICE SUPPLIES,STORAGE,Product_284,1818.94,6,0.05,1014.71
ORD10254,2025-09-19,2025-09-20,C1362,Customer_871,CORPORATE,59,MALE,EAST,CHENNAI,FURNITURE,TABLES,Product_296,3730.96,3,0.2,8225.87
ORD10255,2023-07-10,2023-07-14,C1830,Customer_998,HOME OFFICE,32,FEMALE,EAST,PATNA,TECHNOLOGY,LAPTOPS,Product_230,,9,0.1,-1472.01
ORD10256,2023-09-10,2023-09-11,C1388,Customer_989,HOME OFFICE,40,MALE,EAST,PATNA,FURNITURE,CHAIRS,Product_201,34355.94,2,0.05,6643.6
ORD10257,2025-09-07,2025-09-12,C1154,Customer_625,CORPORATE,25,MALE,SOUTH,MUMBAI,FURNITURE,BOOKCASES,Product_210,12355.09,4,0.1,7253.18
ORD10258,2025-07-16,2025-07-17,C1711,Customer_914,CORPORATE,22,FEMALE,EAST,CHENNAI,TECHNOLOGY,PHONES,Product_217,7809.5,1,0.05,5718.09
ORD10259,2023-05-08,2023-05-10,C1654,Customer_908,CONSUMER,24,MALE,EAST,CHENNAI,TECHNOLOGY,PHONES,Product_45,2257.79,2,0.05,5984.64
ORD10260,2023-01-18,2023-01-24,C1948,Customer_518,CORPORATE,59,MALE,NORTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_82,2249.87,1,0.2,8401.95
ORD10261,2024-07-19,2024-07-22,C1928,Customer_66,CONSUMER,37,MALE,EAST,NEW DELHI,FURNITURE,TABLES,Product_1,29994.51,2,0.15,7346.37
ORD10262,2024-07-23,2024-07-29,C1796,Customer_35,HOME OFFICE,24,MALE,NORTH,CHENNAI,FURNITURE,BOOKCASES,Product_153,26119.7,3,0.0,1909.57
ORD10263,2024-11-16,2024-11-20,C1142,Customer_485,CORPORATE,44,MALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_12,43013.31,5,0.0,2624.58
ORD10264,2024-09-17,2024-09-20,C1615,Customer_290,HOME OFFICE,22,MALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_22,37778.26,1,0.15,8317.69
ORD10265,2025-05-03,2025-05-07,C1705,Customer_568,CORPORATE,40,FEMALE,WEST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_153,39139.04,8,0.2,-1997.11
ORD10266,2025-08-19,2025-08-23,C1171,Customer_892,CONSUMER,24,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_41,35077.15,6,0.1,852.62
ORD10267,2023-06-04,2023-06-06,C1185,Customer_835,HOME OFFICE,56,FEMALE,WEST,NEW DELHI,TECHNOLOGY,PHONES,Product_115,44105.54,8,0.1,2225.77
ORD10268,2024-05-04,2024-05-06,C1260,Customer_786,CONSUMER,55,FEMALE,SOUTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_82,36998.68,5,0.2,2157.99
ORD10269,2025-02-23,2025-02-28,C1670,Customer_475,CONSUMER,61,FEMALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_25,42362.49,5,0.15,
ORD10270,2023-09-03,2023-09-08,C1851,Customer_459,HOME OFFICE,38,MALE,WEST,MUMBAI,FURNITURE,CHAIRS,Product_211,30054.2,3,0.15,-788.43
ORD10271,2025-11-28,2025-12-02,C1248,Customer_624,CORPORATE,47,FEMALE,NORTH,BANGALORE,FURNITURE,BOOKCASES,Product_137,37962.19,3,0.05,6198.75
ORD10272,2025-01-28,2025-02-03,C1741,Customer_516,CORPORATE,48,FEMALE,NORTH,CHENNAI,TECHNOLOGY,PHONES,Product_158,30088.63,7,0.2,9087.8
ORD10273,2024-06-21,2024-06-26,C1021,Customer_639,CONSUMER,51,FEMALE,NORTH,PATNA,FURNITURE,TABLES,Product_112,49975.69,4,0.1,-1200.07
ORD10274,2025-07-09,2025-07-11,C1523,Customer_392,CONSUMER,53,FEMALE,NORTH,NEW DELHI,FURNITURE,TABLES,Product_17,15363.36,7,0.2,561.11
ORD10275,2024-02-12,2024-02-17,C1690,Customer_990,HOME OFFICE,48,MALE,NORTH,BANGALORE,TECHNOLOGY,PHONES,Product_248,3089.19,7,0.2,-1109.27
ORD10276,2024-06-08,2024-06-12,C1321,Customer_245,HOME OFFICE,39,MALE,WEST,PATNA,TECHNOLOGY,PHONES,Product_83,18778.81,7,0.1,9392.51
ORD10277,2025-04-07,2025-04-10,C1702,Customer_67,CORPORATE,30,FEMALE,EAST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_32,14091.68,1,0.05,-416.66
ORD10278,2025-06-21,2025-06-27,C1141,Customer_88,CONSUMER,62,FEMALE,EAST,CHENNAI,OFFICE SUPPLIES,PAPER,Product_221,28359.37,4,0.2,4697.93
ORD10279,2023-02-05,2023-02-11,C1970,Customer_686,CORPORATE,48,MALE,EAST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_187,26069.79,2,0.15,8008.48
ORD10280,2024-11-15,2024-11-16,C1769,Customer_509,CONSUMER,43,FEMALE,NORTH,BANGALORE,FURNITURE,TABLES,Product_210,28238.63,5,0.05,3997.8
ORD10281,2023-01-20,2023-01-25,C1299,Customer_266,CORPORATE,28,MALE,NORTH,BANGALORE,FURNITURE,BOOKCASES,Product_53,20521.74,6,0.0,9871.42
ORD10282,2023-11-17,2023-11-23,C1502,Customer_307,CONSUMER,45,FEMALE,SOUTH,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_88,39421.79,6,0.0,1163.96
ORD10283,2024-05-26,2024-05-28,C1329,Customer_902,CONSUMER,50,MALE,NORTH,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_132,28006.71,1,0.05,3464.41
ORD10284,2024-02-04,2024-02-07,C1657,Customer_445,CONSUMER,63,MALE,EAST,PATNA,FURNITURE,TABLES,Product_23,18518.89,4,0.15,-400.84
ORD10285,2024-10-15,2024-10-17,C1627,Customer_94,CONSUMER,47,MALE,SOUTH,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_14,7807.94,5,0.15,2446.71
ORD10286,2025-08-29,2025-09-03,C1819,Customer_822,HOME OFFICE,31,FEMALE,EAST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_70,48513.24,6,0.2,360.43
ORD10287,2024-04-15,2024-04-19,C1418,Customer_343,CONSUMER,37,MALE,WEST,BANGALORE,TECHNOLOGY,PHONES,Product_71,49921.64,5,0.0,-1294.29
ORD10288,2025-04-13,2025-04-14,C1893,Customer_945,CORPORATE,45,FEMALE,WEST,MUMBAI,FURNITURE,CHAIRS,Product_154,15304.51,8,0.1,415.77
ORD10289,2024-12-27,2024-12-28,C1438,Customer_326,CORPORATE,55,FEMALE,SOUTH,MUMBAI,FURNITURE,CHAIRS,Product_168,20647.3,7,0.1,1303.34
ORD10290,2025-05-03,2025-05-06,C1085,Customer_892,HOME OFFICE,33,MALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_293,10818.44,8,0.1,-71.37
ORD10291,2023-02-20,2023-02-26,C1368,Customer_742,HOME OFFICE,46,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_137,7331.72,2,0.15,1896.31
ORD10292,2024-07-28,2024-08-03,C1543,Customer_654,HOME OFFICE,53,MALE,WEST,BANGALORE,FURNITURE,CHAIRS,Product_2,46541.74,4,0.05,8593.57
ORD10293,2023-05-30,2023-06-05,C1367,Customer_336,CONSUMER,60,FEMALE,SOUTH,PATNA,TECHNOLOGY,LAPTOPS,Product_294,6976.78,3,0.1,-338.42
ORD10294,2023-11-10,2023-11-11,C1416,Customer_103,CORPORATE,30,MALE,WEST,BANGALORE,TECHNOLOGY,PHONES,Product_70,41922.47,7,0.0,4345.32
ORD10295,2024-07-23,2024-07-27,C1743,Customer_585,CONSUMER,53,FEMALE,WEST,PATNA,OFFICE SUPPLIES,STORAGE,Product_15,12626.93,9,0.1,7343.17
ORD10296,2023-11-01,2023-11-07,C1775,Customer_290,HOME OFFICE,43,MALE,NORTH,CHENNAI,OFFICE SUPPLIES,PAPER,Product_27,23400.19,4,0.1,5895.67
